             JOBID PARTITION     NAME     USER ST       TIME  NODES NODELIST(REASON)
          16510767  gpu_ss11       o1 dinesh19 PD       0:00      4 (Priority)
          16510799  gpu_ss11      ts1   hhsong PD       0:00      2 (Priority)
          16510833  gpu_ss11 job_ace. wenqing2 PD       0:00      1 (Priority)
          16510856  gpu_ss11 run.sbat prkumar1 PD       0:00      1 (Priority)
          16511331  gpu_ss11 64001.sh sspathru PD       0:00      1 (Priority)
          16511485  gpu_ss11   subjob  hwalker PD       0:00      6 (Priority)
          16502681  gpu_ss11 pm-vasp-    widom PD       0:00      1 (Priority)
          16512054  gpu_ss11  RhFe3O4   gbcoll PD       0:00     16 (Priority)
          16503568  gpu_ss11 TREMDCon      mds PD       0:00    230 (Priority)
          16512612  gpu_ss11  RhFe3O4   gbcoll PD       0:00      2 (Priority)
          16512772  gpu_ss11 script_s    mohib PD       0:00      1 (Priority)
        16512827_1  gpu_ss11 pmwd-hmc   abayer PD       0:00      1 (Priority)
        16512827_0  gpu_ss11 pmwd-hmc   abayer PD       0:00      1 (Priority)
          16513165  gpu_ss11     pris dinesh19 PD       0:00      4 (Priority)
          16513836  gpu_ss11      CNT    kilin PD       0:00      1 (Priority)
          16513821  gpu_ss11 neuralop   chenwy PD       0:00      1 (Priority)
          16514071  gpu_ss11      CNT    kilin PD       0:00      1 (Priority)
          16514250  gpu_ss11 SUB_256D  haoteli PD       0:00      5 (Priority)
          16514235  gpu_ss11 SUB_256D  haoteli PD       0:00      1 (Priority)
          16516527  gpu_ss11 mlperf-o  schheda PD       0:00    128 (Priority)
          16517701  gpu_ss11      run   motong PD       0:00      1 (Priority)
          16518893  gpu_ss11 Na_pv_Br vladygin PD       0:00      2 (Priority)
          16518945  gpu_ss11 runjob2_ smeghraj PD       0:00      1 (Priority)
          16519351  gpu_ss11      sig    anhhv PD       0:00    105 (Priority)
          16519370  gpu_ss11      sig    anhhv PD       0:00    105 (Priority)
          16519550  gpu_ss11   Castro rbrady01 PD       0:00     16 (Priority)
          16520250  gpu_ss11 alphafol jasonjhu PD       0:00      1 (Priority)
          16509025  gpu_ss11 submit_p   langxu PD       0:00      1 (Priority)
          16521109  gpu_ss11    CGYRO luke0818 PD       0:00     64 (Priority)
          16521095  gpu_ss11 alphafol jasonjhu PD       0:00      1 (Priority)
          16521272  gpu_ss11    CGYRO luke0818 PD       0:00     64 (Priority)
          16521598  gpu_ss11 alphafol    iankh PD       0:00      1 (Priority)
          16521647  gpu_ss11   gtcrun   jinwoo PD       0:00     64 (Priority)
          16521651  gpu_ss11   gtcrun   jinwoo PD       0:00     64 (Priority)
          16521822  gpu_ss11      mg1  khanakb PD       0:00     64 (Priority)
          16522038  gpu_ss11 run.TL31 youngsun PD       0:00    192 (Priority)
          16522032  gpu_ss11      mg2  khanakb PD       0:00     64 (Priority)
          16522624  gpu_ss11   fwd-ln   naimgk PD       0:00      1 (Priority)
          16524117  gpu_ss11 job_test   dspong PD       0:00      4 (Priority)
          16524216  gpu_ss11 cp2k-run smcbride PD       0:00      1 (Priority)
          16524511  gpu_ss11  s1-2.sh  yanyu01 PD       0:00      1 (Priority)
          16524528  gpu_ss11  s1-3.sh  yanyu01 PD       0:00      1 (Priority)
          16525257  gpu_ss11 docker_g      csl PD       0:00      1 (Priority)
          16509034  gpu_ss11 submit_p   langxu PD       0:00      1 (Priority)
          16526704  gpu_ss11   Castro rbrady01 PD       0:00     16 (Priority)
          16526877  gpu_ss11   b_6496   steven PD       0:00      2 (Priority)
          16503386  gpu_ss11 openfold  mab2400 PD       0:00      8 (Priority)
          16527579  gpu_ss11 submit_k  hossain PD       0:00     10 (Priority)
          16525413  gpu_ss11 docker_g      csl PD       0:00      1 (Priority)
          16527865  gpu_ss11   job.sh  ruiqihu PD       0:00      4 (Priority)
          16527938  gpu_ss11 decay_tu junyi012 PD       0:00      1 (Priority)
          16528511  gpu_ss11 material  ruchika PD       0:00      4 (Priority)
          16528559  gpu_ss11 material  ruchika PD       0:00      4 (Priority)
          16470652  gpu_ss11 MP1700_2 jackiezy PD       0:00      8 (Priority)
          16529632  gpu_ss11   azi_2d    rayan PD       0:00      2 (Priority)
          16529689  gpu_ss11    sicvv   jpark7 PD       0:00      8 (Priority)
          16530156  gpu_ss11 Firecrow ayanmitr PD       0:00      2 (Priority)
          16530335  gpu_ss11 MALItest  trhille PD       0:00     30 (Priority)
          16530349  gpu_ss11 submit.s     mlxd PD       0:00      1 (Priority)
          16530347  gpu_ss11 submit.s     mlxd PD       0:00      1 (Priority)
          16530966  gpu_ss11 mjo2d-3s jpduncan PD       0:00      1 (Priority)
          16531005  gpu_ss11 mjo2d-6s jpduncan PD       0:00      1 (Priority)
          16531075  gpu_ss11 decay_tu junyi012 PD       0:00      1 (Priority)
          16531058  gpu_ss11 amorphou  pgp3072 PD       0:00     14 (Priority)
          16531082  gpu_ss11  bin1std  sadiram PD       0:00      1 (Priority)
          16531255  gpu_ss11 amorphou  pgp3072 PD       0:00      2 (Priority)
          16531424  gpu_ss11 rho0.5_i cholland PD       0:00     32 (Priority)
          16531423  gpu_ss11 rho0.3_i cholland PD       0:00     16 (Priority)
          16531455  gpu_ss11 submit_g  pbasera PD       0:00     10 (Priority)
          16532222  gpu_ss11      ts1   hhsong PD       0:00      1 (Priority)
          16532266  gpu_ss11 trainer. diptarko PD       0:00      1 (Priority)
          16532289  gpu_ss11 trainer1 diptarko PD       0:00      1 (Priority)
          16532358  gpu_ss11   a_6496   steven PD       0:00      2 (Priority)
          16532673  gpu_ss11   Li_P_O   jic198 PD       0:00      1 (Priority)
          16532755  gpu_ss11 run_heev     lisa PD       0:00      4 (Priority)
          16533036  gpu_ss11 GeSn-Int liangy12 PD       0:00      8 (Priority)
          16533318  gpu_ss11 hybrid_w aveksler PD       0:00      1 (Priority)
          16530365  gpu_ss11 MALItest  trhille PD       0:00     30 (Priority)
          16212713  gpu_ss11 40ID_xco   ckelly PD       0:00     16 (Priority)
          16436873  gpu_ss11 40ID_xco   ckelly PD       0:00     16 (Priority)
          16510562  gpu_ss11 mock42_2    feige PD       0:00      9 (Priority)
          16534075  gpu_ss11    rpa12 mkolathi PD       0:00     12 (Priority)
          16492969  gpu_ss11 uip-mace  cyrusyc PD       0:00     10 (Priority)
          16534304  gpu_ss11  4ML-pot   daiqho PD       0:00      8 (Priority)
          16535110  gpu_ss11 4ML-band   daiqho PD       0:00      8 (Priority)
          16532263  gpu_ss11 IQP_DIST   cypark PD       0:00      4 (Priority)
          16532261  gpu_ss11 IQP_DIST   cypark PD       0:00      4 (Priority)
          16535172  gpu_ss11     Test  ishan_a PD       0:00      1 (Priority)
          16535170  gpu_ss11     Test  ishan_a PD       0:00      1 (Priority)
          16510299  gpu_ss11 graphene dpalmer3 PD       0:00      1 (Priority)
          16510298  gpu_ss11 graphene dpalmer3 PD       0:00      1 (Priority)
          16532109  gpu_ss11 500ovac2    atanu PD       0:00      1 (Priority)
          16535236  gpu_ss11    WarpX    rsand PD       0:00      1 (Priority)
          16532110  gpu_ss11 500ovac2    atanu PD       0:00      1 (Priority)
          16510563  gpu_ss11 mock43_2    feige PD       0:00      9 (Priority)
          16535311  gpu_ss11    WarpX    rsand PD       0:00      1 (Priority)
          16529828  gpu_ss11    chace  cyrusyc PD       0:00      1 (Priority)
          16519009  gpu_ss11 Interlay akashr97 PD       0:00      4 (Priority)
          16519008  gpu_ss11 Interlay akashr97 PD       0:00      4 (Priority)
          16536023  gpu_ss11 ald-take rsakidja PD       0:00      1 (Priority)
          16536167  gpu_ss11 script.s sharma21 PD       0:00      1 (Priority)
          16535289  gpu_ss11 MALITest mcarlson PD       0:00      1 (BeginTime)
          16536360  gpu_ss11 SO_223_p  sijiake PD       0:00      2 (Priority)
          16536357  gpu_ss11 SO_223_p  sijiake PD       0:00      2 (Priority)
          16536355  gpu_ss11 SO_223_p  sijiake PD       0:00      2 (Priority)
          16536353  gpu_ss11 SO_223_p  sijiake PD       0:00      2 (Priority)
          16536242  gpu_ss11 pinn_2d_    rkube PD       0:00      1 (Priority)
          16536059  gpu_ss11 MALItest  trhille PD       0:00     30 (Priority)
          16535608  gpu_ss11 no21SPES    kilin PD       0:00      4 (Priority)
          16535548  gpu_ss11 no16SPES    kilin PD       0:00      4 (Priority)
          16535461  gpu_ss11 me21SPES    kilin PD       0:00      4 (Priority)
          16535422  gpu_ss11 me16SPES    kilin PD       0:00      4 (Priority)
          16535344  gpu_ss11    WarpX    rsand PD       0:00      1 (Priority)
          16535208  gpu_ss11   Castro rbrady01 PD       0:00     16 (Priority)
          16535184  gpu_ss11     Test  ishan_a PD       0:00      1 (Priority)
          16535183  gpu_ss11     Test  ishan_a PD       0:00      1 (Priority)
          16535182  gpu_ss11     Test  ishan_a PD       0:00      1 (Priority)
          16535181  gpu_ss11     Test  ishan_a PD       0:00      1 (Priority)
          16535180  gpu_ss11     Test  ishan_a PD       0:00      1 (Priority)
          16535179  gpu_ss11     Test  ishan_a PD       0:00      1 (Priority)
          16535178  gpu_ss11     Test  ishan_a PD       0:00      1 (Priority)
          16535177  gpu_ss11     Test  ishan_a PD       0:00      1 (Priority)
          16535176  gpu_ss11     Test  ishan_a PD       0:00      1 (Priority)
          16535175  gpu_ss11     Test  ishan_a PD       0:00      1 (Priority)
          16535174  gpu_ss11     Test  ishan_a PD       0:00      1 (Priority)
16464698_[1863-373  gpu_ss11 230930_c rdkibler PD       0:00      1 (Priority)
          16534345  gpu_ss11 baseline junyi012 PD       0:00      1 (Priority)
          16534326  gpu_ss11 rho0.89_ cholland PD       0:00     16 (Priority)
          16534323  gpu_ss11 rho0.8_i cholland PD       0:00     16 (Priority)
          16534321  gpu_ss11 rho0.7_i cholland PD       0:00     16 (Priority)
          16534319  gpu_ss11 rho0.5_i cholland PD       0:00     16 (Priority)
          16534312  gpu_ss11 rho0.3_i cholland PD       0:00     16 (Priority)
          16534229  gpu_ss11 rho0.89_ cholland PD       0:00     16 (Priority)
          16534227  gpu_ss11 rho0.8_i cholland PD       0:00     16 (Priority)
          16534226  gpu_ss11 rho0.7_i cholland PD       0:00     16 (Priority)
          16534224  gpu_ss11 rho0.5_i cholland PD       0:00     32 (Priority)
          16534222  gpu_ss11 rho0.3_i cholland PD       0:00     16 (Priority)
          16534203  gpu_ss11  500o1-8    atanu PD       0:00      1 (Priority)
          16534202  gpu_ss11  500o1-7    atanu PD       0:00      1 (Priority)
          16534200  gpu_ss11  500o1-6    atanu PD       0:00      1 (Priority)
          16534199  gpu_ss11  500o1-5    atanu PD       0:00      1 (Priority)
          16534198  gpu_ss11  500o1-4    atanu PD       0:00      1 (Priority)
          16534195  gpu_ss11  500o1-3    atanu PD       0:00      1 (Priority)
          16534192  gpu_ss11  500o1-2    atanu PD       0:00      1 (Priority)
          16534190  gpu_ss11  500o1-1    atanu PD       0:00      1 (Priority)
          16533346  gpu_ss11  300o1-8    atanu PD       0:00      1 (Priority)
          16533344  gpu_ss11  300o1-7    atanu PD       0:00      1 (Priority)
          16533343  gpu_ss11  300o1-6    atanu PD       0:00      1 (Priority)
          16533342  gpu_ss11  300o1-5    atanu PD       0:00      1 (Priority)
          16533340  gpu_ss11  300o1-4    atanu PD       0:00      1 (Priority)
          16532439  gpu_ss11   run.sh   intuon PD       0:00      4 (Priority)
          16532412  gpu_ss11 trainer3 diptarko PD       0:00      1 (Priority)
          16532406  gpu_ss11 trainer2 diptarko PD       0:00      1 (Priority)
          16532300  gpu_ss11 IQP_DIST   cypark PD       0:00      4 (Priority)
          16532299  gpu_ss11 IQP_DIST   cypark PD       0:00      4 (Priority)
          16532297  gpu_ss11 IQP_DIST   cypark PD       0:00      4 (Priority)
          16532294  gpu_ss11 IQP_DIST   cypark PD       0:00      4 (Priority)
          16532293  gpu_ss11 IQP_DIST   cypark PD       0:00      4 (Priority)
          16532292  gpu_ss11 IQP_DIST   cypark PD       0:00      4 (Priority)
          16532291  gpu_ss11 IQP_DIST   cypark PD       0:00      4 (Priority)
          16532274  gpu_ss11 IQP_DIST   cypark PD       0:00      4 (Priority)
          16532273  gpu_ss11 IQP_DIST   cypark PD       0:00      4 (Priority)
          16532272  gpu_ss11 IQP_DIST   cypark PD       0:00      4 (Priority)
          16532268  gpu_ss11 IQP_DIST   cypark PD       0:00      4 (Priority)
          16532265  gpu_ss11 IQP_DIST   cypark PD       0:00      4 (Priority)
          16532251  gpu_ss11      ts1   hhsong PD       0:00      1 (Priority)
          16532232  gpu_ss11      ts1   hhsong PD       0:00      1 (Priority)
          16532112  gpu_ss11 500ovac2    atanu PD       0:00      1 (Priority)
          16532111  gpu_ss11 500ovac2    atanu PD       0:00      1 (Priority)
          16531428  gpu_ss11 rho0.89_ cholland PD       0:00     16 (Priority)
          16531427  gpu_ss11 rho0.8_i cholland PD       0:00     16 (Priority)
          16531425  gpu_ss11 rho0.7_i cholland PD       0:00     16 (Priority)
          16531331  gpu_ss11      BGW tincheng PD       0:00      2 (Priority)
